LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,BIC,AICc,R2,Singular_fit
log,inv,inv_sqrt,inv_sqrt,Random Slope,534.9831904,573.6038551,540.9091164,0.853141418,FALSE
log,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,534.9831904,573.6038551,540.9091164,0.853141418,FALSE
log,inv,inv_sqrt,sq,Random Intercept,-888.2333766,-872.7851108,-887.3000433,0.79660569,FALSE
log,inv,inv_sqrt,sq,Random Slope,-900.5209217,-861.900257,-894.5949957,0.873077418,TRUE
log,inv,inv_sqrt,sq,Random Slope + Intercept,-900.5209217,-861.900257,-894.5949957,0.873077418,TRUE
log,inv,inv_sqrt,cub,Random Intercept,-1306.460743,-1291.012477,-1305.527409,0.695188229,FALSE
log,inv,inv_sqrt,cub,Random Slope,-1335.284648,-1296.663983,-1329.358722,0.943446778,FALSE
log,inv,inv_sqrt,cub,Random Slope + Intercept,-1335.284648,-1296.663983,-1329.358722,0.943446778,FALSE
sqrt,inv,inv_sqrt,just,Random Intercept,-472.7911413,-457.3428754,-471.857808,0.85969426,FALSE
sqrt,inv,inv_sqrt,just,Random Slope,-470.8583674,-432.2377027,-464.9324414,0.861310443,TRUE
sqrt,inv,inv_sqrt,just,Random Slope + Intercept,-470.8583674,-432.2377027,-464.9324414,0.861310443,TRUE
cub,inv,log,log,Random Intercept,247.7240255,263.1722914,248.6573588,0.816030715,FALSE
sqrt,log,sq,log,Random Intercept,247.9331264,263.3813923,248.8664597,0.847098674,FALSE
inv_sqrt,inv,cub,log,Random Intercept,248.0900471,263.5383129,249.0233804,0.850799212,FALSE
sqrt,inv,inv_sqrt,sqrt,Random Intercept,-294.0985614,-278.6502955,-293.165228,0.88115548,FALSE
sqrt,inv,inv_sqrt,sqrt,Random Slope,-296.3164503,-257.6957856,-290.3905244,0.952360567,TRUE
sqrt,inv,inv_sqrt,sqrt,Random Slope + Intercept,-296.3164503,-257.6957856,-290.3905244,0.952360567,TRUE
sqrt,inv,inv_sqrt,inv,Random Intercept,1272.689768,1288.138034,1273.623101,0.658356797,FALSE
sqrt,inv,inv_sqrt,inv,Random Slope,1251.46076,1290.081424,1257.386686,0.821696729,TRUE
sqrt,inv,inv_sqrt,inv,Random Slope + Intercept,1251.46076,1290.081424,1257.386686,0.821696729,TRUE
sqrt,inv,inv_sqrt,inv_sqrt,Random Intercept,567.1580783,582.6063442,568.0914116,0.797564992,FALSE
sqrt,inv,inv_sqrt,inv_sqrt,Random Slope,535.7164334,574.3370981,541.6423593,0.865395608,TRUE
sqrt,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,535.7164334,574.3370981,541.6423593,0.865395608,TRUE
sqrt,inv,inv_sqrt,sq,Random Intercept,-883.8647173,-868.4164515,-882.931384,0.778132466,FALSE
sqrt,inv,inv_sqrt,sq,Random Slope,-893.9441141,-855.3234494,-888.0181882,0.825426812,TRUE
sqrt,inv,inv_sqrt,sq,Random Slope + Intercept,-893.9441141,-855.3234494,-888.0181882,0.825426812,TRUE
sqrt,inv,inv_sqrt,cub,Random Intercept,-1302.77445,-1287.326184,-1301.841117,0.652492217,FALSE
sqrt,inv,inv_sqrt,cub,Random Slope,-1324.138615,-1285.517951,-1318.21269,0.803565301,TRUE
sqrt,inv,inv_sqrt,cub,Random Slope + Intercept,-1324.138615,-1285.517951,-1318.21269,0.803565301,TRUE
inv,inv,inv_sqrt,just,Random Intercept,-487.2785112,-471.8302453,-486.3451778,0.858564323,FALSE
inv,inv,inv_sqrt,just,Random Slope,-486.6263205,-448.0056558,-480.7003946,0.964006736,TRUE
inv,inv,inv_sqrt,just,Random Slope + Intercept,-486.6263205,-448.0056558,-480.7003946,0.964006736,TRUE
just,sq,just,log,Random Intercept,248.1183186,263.5665844,249.0516519,0.800471097,FALSE
inv,inv,inv_sqrt,log,Random Slope,192.0768037,230.6974684,198.0027296,0.911629489,TRUE
inv,inv,inv_sqrt,log,Random Slope + Intercept,192.0768037,230.6974684,198.0027296,0.911629489,TRUE
inv,inv,inv_sqrt,sqrt,Random Intercept,-306.736771,-291.2885052,-305.8034377,0.868283001,FALSE
inv,inv,inv_sqrt,sqrt,Random Slope,-302.4779969,-263.8573322,-296.552071,0.95412601,TRUE
inv,inv,inv_sqrt,sqrt,Random Slope + Intercept,-302.4779969,-263.8573322,-296.552071,0.95412601,TRUE
inv,inv,inv_sqrt,inv,Random Intercept,1259.363452,1274.811718,1260.296785,0.637552102,FALSE
inv,inv,inv_sqrt,inv,Random Slope,1241.990127,1280.610792,1247.916053,0.752538363,FALSE
inv,inv,inv_sqrt,inv,Random Slope + Intercept,1241.990127,1280.610792,1247.916053,0.752538363,FALSE
inv,inv,inv_sqrt,inv_sqrt,Random Intercept,555.0095464,570.4578123,555.9428798,0.769528142,FALSE
inv,inv,inv_sqrt,inv_sqrt,Random Slope,532.3819002,571.0025649,538.3078262,0.847562812,TRUE
inv,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,532.3819002,571.0025649,538.3078262,0.847562812,TRUE
inv,inv,inv_sqrt,sq,Random Intercept,-899.5013404,-884.0530745,-898.5680071,0.814156396,FALSE
inv,inv,inv_sqrt,sq,Random Slope,-914.4148327,-875.794168,-908.4889068,0.943013142,TRUE
inv,inv,inv_sqrt,sq,Random Slope + Intercept,-914.4148327,-875.794168,-908.4889068,0.943013142,TRUE
inv,inv,inv_sqrt,cub,Random Intercept,-1317.290902,-1301.842636,-1316.357569,0.748214203,FALSE
inv,inv,inv_sqrt,cub,Random Slope,-1345.422741,-1306.802076,-1339.496815,0.955525112,TRUE
inv,inv,inv_sqrt,cub,Random Slope + Intercept,-1345.422741,-1306.802076,-1339.496815,0.955525112,TRUE
inv_sqrt,inv,inv_sqrt,just,Random Intercept,-483.8494674,-468.4012015,-482.9161341,0.863351169,FALSE
inv_sqrt,inv,inv_sqrt,just,Random Slope,-484.591834,-445.9711694,-478.6659081,0.962415832,TRUE
inv_sqrt,inv,inv_sqrt,just,Random Slope + Intercept,-484.591834,-445.9711694,-478.6659081,0.962415832,TRUE
inv_sqrt,sq,sq,log,Random Intercept,248.1366989,263.5849648,249.0700322,0.78145347,FALSE
inv_sqrt,inv,inv_sqrt,log,Random Slope,190.5635097,229.1841744,196.4894356,0.919326467,TRUE
inv_sqrt,inv,inv_sqrt,log,Random Slope + Intercept,190.5635097,229.1841744,196.4894356,0.919326467,TRUE
inv_sqrt,inv,inv_sqrt,sqrt,Random Intercept,-304.0993373,-288.6510715,-303.166004,0.877085102,FALSE
inv_sqrt,inv,inv_sqrt,sqrt,Random Slope,-301.5492162,-262.9285515,-295.6232903,0.953641542,TRUE
inv_sqrt,inv,inv_sqrt,sqrt,Random Slope + Intercept,-301.5492162,-262.9285515,-295.6232903,0.953641542,TRUE
inv_sqrt,inv,inv_sqrt,inv,Random Intercept,1262.533516,1277.981781,1263.466849,0.655560382,FALSE
inv_sqrt,inv,inv_sqrt,inv,Random Slope,1245.463995,1284.084659,1251.389921,0.796756415,TRUE
inv_sqrt,inv,inv_sqrt,inv,Random Slope + Intercept,1245.463995,1284.084659,1251.389921,0.796756415,TRUE
inv_sqrt,inv,inv_sqrt,inv_sqrt,Random Intercept,557.5863113,573.0345771,558.5196446,0.786912875,FALSE
inv_sqrt,inv,inv_sqrt,inv_sqrt,Random Slope,536.8286007,575.4492654,542.7545266,0.852455337,TRUE
inv_sqrt,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,536.8286007,575.4492654,542.7545266,0.852455337,TRUE
inv_sqrt,inv,inv_sqrt,sq,Random Intercept,-895.336381,-879.8881151,-894.4030477,0.808430913,FALSE
inv_sqrt,inv,inv_sqrt,sq,Random Slope,-911.6577942,-873.0371296,-905.7318683,0.962759722,TRUE
inv_sqrt,inv,inv_sqrt,sq,Random Slope + Intercept,-911.6577942,-873.0371296,-905.7318683,0.962759722,TRUE
inv_sqrt,inv,inv_sqrt,cub,Random Intercept,-1313.198784,-1297.750518,-1312.265451,0.727084381,FALSE
inv_sqrt,inv,inv_sqrt,cub,Random Slope,-1341.755014,-1303.134349,-1335.829088,0.950485703,FALSE
inv_sqrt,inv,inv_sqrt,cub,Random Slope + Intercept,-1341.755014,-1303.134349,-1335.829088,0.950485703,FALSE
sq,inv,inv_sqrt,just,Random Intercept,-451.3780746,-435.9298087,-450.4447413,0.820976279,FALSE
sq,inv,inv_sqrt,just,Random Slope,-448.9429213,-410.3222566,-443.0169953,0.900612327,FALSE
sq,inv,inv_sqrt,just,Random Slope + Intercept,-448.9429213,-410.3222566,-443.0169953,0.900612327,FALSE
cub,inv_sqrt,log,log,Random Intercept,248.3977561,263.846022,249.3310895,0.808265684,FALSE
sq,inv_sqrt,just,log,Random Intercept,248.4933293,263.9415952,249.4266626,0.836475367,FALSE
sq,cub,inv_sqrt,log,Random Intercept,248.8000344,264.2483003,249.7333677,0.7431946,FALSE
sq,inv,inv_sqrt,sqrt,Random Intercept,-272.2399008,-256.791635,-271.3065675,0.853281906,FALSE
sq,inv,inv_sqrt,sqrt,Random Slope,-276.7667343,-238.1460697,-270.8408084,0.89784515,FALSE
sq,inv,inv_sqrt,sqrt,Random Slope + Intercept,-276.7667343,-238.1460697,-270.8408084,0.89784515,FALSE
sq,inv,inv_sqrt,inv,Random Intercept,1292.556314,1308.004579,1293.489647,0.581521526,FALSE
sq,inv,inv_sqrt,inv,Random Slope,1287.514321,1326.134985,1293.440247,0.685369016,TRUE
sq,inv,inv_sqrt,inv,Random Slope + Intercept,1287.514321,1326.134985,1293.440247,0.685369016,TRUE
sq,inv,inv_sqrt,inv_sqrt,Random Intercept,587.9922214,603.4404873,588.9255548,0.752760446,FALSE
sq,inv,inv_sqrt,inv_sqrt,Random Slope,570.8247162,609.4453809,576.7506421,0.812998977,TRUE
sq,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,570.8247162,609.4453809,576.7506421,0.812998977,TRUE
sq,inv,inv_sqrt,sq,Random Intercept,-864.7836457,-849.3353799,-863.8503124,0.693954721,FALSE
sq,inv,inv_sqrt,sq,Random Slope,-864.4113219,-825.7906573,-858.485396,0.764906741,TRUE
sq,inv,inv_sqrt,sq,Random Slope + Intercept,-864.4113219,-825.7906573,-858.485396,0.764906741,TRUE
sq,inv,inv_sqrt,cub,Random Intercept,-1287.098258,-1271.649992,-1286.164925,0.511086257,FALSE
sq,inv,inv_sqrt,cub,Random Slope,-1287.354624,-1248.733959,-1281.428698,0.688203903,TRUE
sq,inv,inv_sqrt,cub,Random Slope + Intercept,-1287.354624,-1248.733959,-1281.428698,0.688203903,TRUE
cub,inv,inv_sqrt,just,Random Intercept,-438.4307899,-422.982524,-437.4974566,0.78314277,FALSE
cub,inv,inv_sqrt,just,Random Slope,-434.5639775,-395.9433128,-428.6380515,0.947174445,TRUE
cub,inv,inv_sqrt,just,Random Slope + Intercept,-434.5639775,-395.9433128,-428.6380515,0.947174445,TRUE
inv,cub,sq,log,Random Intercept,248.8041714,264.2524372,249.7375047,0.745010093,FALSE
cub,inv,inv_sqrt,log,Random Slope,230.920668,269.5413327,236.8465939,0.997632491,TRUE
cub,inv,inv_sqrt,log,Random Slope + Intercept,230.920668,269.5413327,236.8465939,0.997632491,TRUE
cub,inv,inv_sqrt,sqrt,Random Intercept,-258.2371165,-242.7888507,-257.3037832,0.819877922,FALSE
cub,inv,inv_sqrt,sqrt,Random Slope,-259.0405696,-220.419905,-253.1146437,0.803473681,TRUE
cub,inv,inv_sqrt,sqrt,Random Slope + Intercept,-259.0405696,-220.419905,-253.1146437,0.803473681,TRUE
cub,inv,inv_sqrt,inv,Random Intercept,1304.824841,1320.273107,1305.758174,0.51170758,FALSE
cub,inv,inv_sqrt,inv,Random Slope,1309.69373,1348.314395,1315.619656,0.994671565,TRUE
cub,inv,inv_sqrt,inv,Random Slope + Intercept,1309.69373,1348.314395,1315.619656,0.994671565,TRUE
cub,inv,inv_sqrt,inv_sqrt,Random Intercept,601.4146626,616.8629285,602.3479959,0.698820066,FALSE
cub,inv,inv_sqrt,inv_sqrt,Random Slope,588.0833866,626.7040513,594.0093125,0.9955835,TRUE
cub,inv,inv_sqrt,inv_sqrt,Random Slope + Intercept,588.0833866,626.7040513,594.0093125,0.9955835,TRUE
cub,inv,inv_sqrt,sq,Random Intercept,-854.2288119,-838.7805461,-853.2954786,0.639974408,FALSE
cub,inv,inv_sqrt,sq,Random Slope,-847.8240475,-809.2033828,-841.8981215,0.980605815,TRUE
cub,inv,inv_sqrt,sq,Random Slope + Intercept,-847.8240475,-809.2033828,-841.8981215,0.980605815,TRUE
cub,inv,inv_sqrt,cub,Random Intercept,-1279.056321,-1263.608055,-1278.122987,0.469158352,FALSE
cub,inv,inv_sqrt,cub,Random Slope,-1274.137558,-1235.516893,-1268.211632,0.386665312,TRUE
cub,inv,inv_sqrt,cub,Random Slope + Intercept,-1274.137558,-1235.516893,-1268.211632,0.386665312,TRUE
just,inv_sqrt,inv_sqrt,just,Random Intercept,-463.6708393,-448.2225734,-462.7375059,0.844114956,FALSE
just,inv_sqrt,inv_sqrt,just,Random Slope,-460.6550508,-422.0343861,-454.7291249,0.846225393,TRUE
just,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-460.6550508,-422.0343861,-454.7291249,0.846225393,TRUE
log,just,sq,log,Random Intercept,248.9386206,264.3868865,249.871954,0.819082305,FALSE
sqrt,sqrt,sq,log,Random Intercept,248.9650629,264.4133288,249.8983962,0.834356157,FALSE
sq,log,just,log,Random Slope,249.026591,287.6472557,254.952517,0.986910278,FALSE
just,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-284.7238234,-269.2755575,-283.7904901,0.868942012,FALSE
just,inv_sqrt,inv_sqrt,sqrt,Random Slope,-288.2406042,-249.6199395,-282.3146783,0.905011933,FALSE
just,inv_sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-288.2406042,-249.6199395,-282.3146783,0.905011933,FALSE
just,inv_sqrt,inv_sqrt,inv,Random Intercept,1279.639425,1295.087691,1280.572758,0.625222498,FALSE
just,inv_sqrt,inv_sqrt,inv,Random Slope,1278.122411,1316.743076,1284.048337,0.632517083,FALSE
just,inv_sqrt,inv_sqrt,inv,Random Slope + Intercept,1278.122411,1316.743076,1284.048337,0.632517083,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,574.6228611,590.071127,575.5561944,0.777148272,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,564.3294071,602.9500718,570.2553331,0.758449202,FALSE
just,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,564.3294071,602.9500718,570.2553331,0.758449202,FALSE
just,inv_sqrt,inv_sqrt,sq,Random Intercept,-875.8580801,-860.4098142,-874.9247467,0.745184523,FALSE
just,inv_sqrt,inv_sqrt,sq,Random Slope,-879.5751479,-840.9544833,-873.649222,0.704434011,TRUE
just,inv_sqrt,inv_sqrt,sq,Random Slope + Intercept,-879.5751479,-840.9544833,-873.649222,0.704434011,TRUE
just,inv_sqrt,inv_sqrt,cub,Random Intercept,-1296.157281,-1280.709015,-1295.223947,0.590936858,FALSE
just,inv_sqrt,inv_sqrt,cub,Random Slope,-1300.087061,-1261.466397,-1294.161135,0.631644379,TRUE
just,inv_sqrt,inv_sqrt,cub,Random Slope + Intercept,-1300.087061,-1261.466397,-1294.161135,0.631644379,TRUE
log,inv_sqrt,inv_sqrt,just,Random Intercept,-475.264948,-459.8166821,-474.3316147,0.856794457,FALSE
log,inv_sqrt,inv_sqrt,just,Random Slope,-473.4351634,-434.8144988,-467.5092375,0.87561117,TRUE
log,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-473.4351634,-434.8144988,-467.5092375,0.87561117,TRUE
sq,log,just,log,Random Slope + Intercept,249.026591,287.6472557,254.952517,0.986910278,FALSE
log,inv_sqrt,inv_sqrt,log,Random Slope,194.742984,233.3636487,200.6689099,0.926727727,TRUE
log,inv_sqrt,inv_sqrt,log,Random Slope + Intercept,194.742984,233.3636487,200.6689099,0.926727727,TRUE
log,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-295.7882627,-280.3399968,-294.8549294,0.873728011,FALSE
log,inv_sqrt,inv_sqrt,sqrt,Random Slope,-296.3473944,-257.7267298,-290.4214685,0.95483116,FALSE
log,inv_sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-296.3473944,-257.7267298,-290.4214685,0.95483116,FALSE
log,inv_sqrt,inv_sqrt,inv,Random Intercept,1268.946861,1284.395127,1269.880194,0.645952283,FALSE
log,inv_sqrt,inv_sqrt,inv,Random Slope,1248.798434,1287.419099,1254.72436,0.817819313,FALSE
log,inv_sqrt,inv_sqrt,inv,Random Slope + Intercept,1248.798434,1287.419099,1254.72436,0.817819313,FALSE
log,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,564.039124,579.4873899,564.9724574,0.782930928,FALSE
log,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,536.2242054,574.8448701,542.1501313,0.862104135,FALSE
log,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,536.2242054,574.8448701,542.1501313,0.862104135,FALSE
log,inv_sqrt,inv_sqrt,sq,Random Intercept,-887.055117,-871.6068511,-886.1217836,0.788657183,FALSE
log,inv_sqrt,inv_sqrt,sq,Random Slope,-906.6110887,-867.990424,-900.6851628,0.962871475,FALSE
log,inv_sqrt,inv_sqrt,sq,Random Slope + Intercept,-906.6110887,-867.990424,-900.6851628,0.962871475,FALSE
log,inv_sqrt,inv_sqrt,cub,Random Intercept,-1305.738643,-1290.290377,-1304.80531,0.684945416,FALSE
log,inv_sqrt,inv_sqrt,cub,Random Slope,-1330.943363,-1292.322699,-1325.017437,0.850764741,TRUE
log,inv_sqrt,inv_sqrt,cub,Random Slope + Intercept,-1330.943363,-1292.322699,-1325.017437,0.850764741,TRUE
sqrt,inv_sqrt,inv_sqrt,just,Random Intercept,-471.0213615,-455.5730956,-470.0880282,0.85293524,FALSE
sqrt,inv_sqrt,inv_sqrt,just,Random Slope,-476.8560185,-438.2353538,-470.9300926,0.961088792,FALSE
sqrt,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-476.8560185,-438.2353538,-470.9300926,0.961088792,FALSE
cub,log,inv_sqrt,log,Random Intercept,249.0819771,264.530243,250.0153104,0.789490735,FALSE
sqrt,inv_sqrt,inv_sqrt,log,Random Slope,194.7955855,233.4162502,200.7215114,0.865654889,TRUE
sqrt,inv_sqrt,inv_sqrt,log,Random Slope + Intercept,194.7955855,233.4162502,200.7215114,0.865654889,TRUE
sqrt,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-291.9444174,-276.4961515,-291.0110841,0.873839867,FALSE
sqrt,inv_sqrt,inv_sqrt,sqrt,Random Slope,-295.2376048,-256.6169401,-289.3116788,0.954273952,FALSE
sqrt,inv_sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-295.2376048,-256.6169401,-289.3116788,0.954273952,FALSE
sqrt,inv_sqrt,inv_sqrt,inv,Random Intercept,1272.770372,1288.218638,1273.703706,0.64156259,FALSE
sqrt,inv_sqrt,inv_sqrt,inv,Random Slope,1251.428761,1290.049426,1257.354687,0.821141195,FALSE
sqrt,inv_sqrt,inv_sqrt,inv,Random Slope + Intercept,1251.428761,1290.049426,1257.354687,0.821141195,FALSE
sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,567.6829295,583.1311954,568.6162629,0.784441494,FALSE
sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,536.6419395,575.2626042,542.5678655,0.875739006,FALSE
sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,536.6419395,575.2626042,542.5678655,0.875739006,FALSE
sqrt,inv_sqrt,inv_sqrt,sq,Random Intercept,-882.7976408,-867.3493749,-881.8643074,0.770084572,FALSE
sqrt,inv_sqrt,inv_sqrt,sq,Random Slope,-892.554532,-853.9338674,-886.6286061,0.814799946,TRUE
sqrt,inv_sqrt,inv_sqrt,sq,Random Slope + Intercept,-892.554532,-853.9338674,-886.6286061,0.814799946,TRUE
sqrt,inv_sqrt,inv_sqrt,cub,Random Intercept,-1302.147325,-1286.699059,-1301.213992,0.641529879,FALSE
sqrt,inv_sqrt,inv_sqrt,cub,Random Slope,-1322.897399,-1284.276734,-1316.971473,0.795200362,TRUE
sqrt,inv_sqrt,inv_sqrt,cub,Random Slope + Intercept,-1322.897399,-1284.276734,-1316.971473,0.795200362,TRUE
inv,inv_sqrt,inv_sqrt,just,Random Intercept,-485.1971506,-469.7488848,-484.2638173,0.85031053,FALSE
inv,inv_sqrt,inv_sqrt,just,Random Slope,-485.782709,-447.1620443,-479.856783,0.961489498,TRUE
inv,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-485.782709,-447.1620443,-479.856783,0.961489498,TRUE
inv_sqrt,inv_sqrt,cub,log,Random Intercept,249.3067457,264.7550116,250.240079,0.840320273,FALSE
inv,inv_sqrt,inv_sqrt,log,Random Slope,193.1273311,231.7479957,199.053257,0.892604541,TRUE
inv,inv_sqrt,inv_sqrt,log,Random Slope + Intercept,193.1273311,231.7479957,199.053257,0.892604541,TRUE
inv,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-304.3825728,-288.9343069,-303.4492395,0.859034923,FALSE
inv,inv_sqrt,inv_sqrt,sqrt,Random Slope,-300.9137005,-262.2930358,-294.9877746,0.954664972,TRUE
inv,inv_sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-300.9137005,-262.2930358,-294.9877746,0.954664972,TRUE
inv,inv_sqrt,inv_sqrt,inv,Random Intercept,1259.489256,1274.937522,1260.42259,0.620402551,FALSE
inv,inv_sqrt,inv_sqrt,inv,Random Slope,1242.479759,1281.100423,1248.405685,0.77234056,TRUE
inv,inv_sqrt,inv_sqrt,inv,Random Slope + Intercept,1242.479759,1281.100423,1248.405685,0.77234056,TRUE
inv,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,555.532829,570.9810949,556.4661624,0.754830794,FALSE
inv,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,534.9413427,573.5620074,540.8672686,0.826516226,TRUE
inv,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,534.9413427,573.5620074,540.8672686,0.826516226,TRUE
inv,inv_sqrt,inv_sqrt,sq,Random Intercept,-898.098708,-882.6504422,-897.1653747,0.805845549,FALSE
inv,inv_sqrt,inv_sqrt,sq,Random Slope,-915.7146002,-877.0939356,-909.7886743,0.969466921,TRUE
inv,inv_sqrt,inv_sqrt,sq,Random Slope + Intercept,-915.7146002,-877.0939356,-909.7886743,0.969466921,TRUE
inv,inv_sqrt,inv_sqrt,cub,Random Intercept,-1316.360837,-1300.912571,-1315.427503,0.738734744,FALSE
inv,inv_sqrt,inv_sqrt,cub,Random Slope,-1347.470141,-1308.849476,-1341.544215,0.959844658,TRUE
inv,inv_sqrt,inv_sqrt,cub,Random Slope + Intercept,-1347.470141,-1308.849476,-1341.544215,0.959844658,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,just,Random Intercept,-481.8411486,-466.3928828,-480.9078153,0.855739519,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,just,Random Slope,-483.8950707,-445.274406,-477.9691447,0.964504929,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-483.8950707,-445.274406,-477.9691447,0.964504929,TRUE
cub,sqrt,inv_sqrt,log,Random Intercept,249.722433,265.1706988,250.6557663,0.777422984,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,log,Random Slope,192.6027446,231.2234093,198.5286705,0.918022793,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,log,Random Slope + Intercept,192.6027446,231.2234093,198.5286705,0.918022793,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,sqrt,Random Intercept,-301.750962,-286.3026961,-300.8176287,0.868633275,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,sqrt,Random Slope,-300.0230945,-261.4024298,-294.0971686,0.955045965,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,sqrt,Random Slope + Intercept,-300.0230945,-261.4024298,-294.0971686,0.955045965,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,inv,Random Intercept,1262.677373,1278.125639,1263.610706,0.638317405,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,inv,Random Slope,1244.227664,1282.848328,1250.15359,0.806893586,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,inv,Random Slope + Intercept,1244.227664,1282.848328,1250.15359,0.806893586,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Intercept,558.1722632,573.6205291,559.1055966,0.772701644,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope,535.2121538,573.8328184,541.1380797,0.85967088,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,inv_sqrt,Random Slope + Intercept,535.2121538,573.8328184,541.1380797,0.85967088,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,sq,Random Intercept,-894.0433406,-878.5950747,-893.1100073,0.800383624,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,sq,Random Slope,-912.6012303,-873.9805656,-906.6753044,0.967195578,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,sq,Random Slope + Intercept,-912.6012303,-873.9805656,-906.6753044,0.967195578,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,cub,Random Intercept,-1312.374215,-1296.925949,-1311.440882,0.717367418,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,cub,Random Slope,-1343.782985,-1305.162321,-1337.857059,0.958836646,TRUE
inv_sqrt,inv_sqrt,inv_sqrt,cub,Random Slope + Intercept,-1343.782985,-1305.162321,-1337.857059,0.958836646,TRUE
sq,inv_sqrt,inv_sqrt,just,Random Intercept,-450.0029692,-434.5547033,-449.0696359,0.814163636,FALSE
sq,inv_sqrt,inv_sqrt,just,Random Slope,-449.6328748,-411.0122101,-443.7069489,0.846176531,TRUE
sq,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-449.6328748,-411.0122101,-443.7069489,0.846176531,TRUE
